newID,Study_Number,Utterance_Number,Search_Task,Task_Order,System_Number,Action,Speaker,Content,Duration,Speech_Act,Search_Action
1563,16,9,Sickness,0,0,Speech,Agent," Okay, Please let me look into it. Gives me a few minutes.",7,S2,
1564,16,,Sickness,0,0,Search,Agent,,9,,SR4
1566,16,10,Sickness,0,0,Speech,Agent," This is a summary of information found on Signal and Health line.  There was no permanent cure for allergic rhinitis. One of the best things you can do is to avoid the things that cause your allergies. You can take anti histamines to treat allergies. You can also use decongestants to relieve the stuffy nose and Sinus pressure. Eye drops and nasal sprays can help relieve the itchiness. Your doctor may recommend immunotherapy or allergy shots if you have severe allergies,",28,S4,
1567,16,11,Sickness,0,0,Speech,Agent, would you like me to list some home remedy?,3,S5,
1568,16,13,Sickness,0,0,Speech,User, Yes.,5,S10,
1569,16,,Sickness,0,0,Search,Agent,,4,,SR3
1570,16,14,Sickness,0,0,Speech,User, Yes.,2,S10,
1571,16,15,Sickness,0,0,Speech,Agent, This is the information which I found on health line. You could use a dehumidifier where a high efficiency particular air filter. Eye drops and nasal sprays can also help relieve the itchiness,21,S4,
1572,16,16,Sickness,0,0,Speech,User,Joanna can you repeat?,4,S9,
1573,16,17,Sickness,0,0,Speech,Agent, This is the information which I found on health line. You could use a dehumidifier where a high efficiency particular air filter. Eye drops and nasal sprays can also help relieve the itchiness,18,S9,
1574,16,18,Sickness,0,0,Speech,User," Bye, Joanna.",8,S12,
1575,16,1,Perfume,1,1,Speech,User," Hey, Joanna.",6,S12,
1576,16,2,Perfume,1,1,Speech,Agent, Hi. I am Joanna. How may I help you today?,5,S12,
1577,16,3,Perfume,1,1,Speech,User, I'm looking for a perfume that has Bergamot,10,S1,
1578,16,4,Perfume,1,1,Speech,Agent, Okay. Please let me look into it. Give me a few minutes.,7,S2,
1579,16,,Perfume,1,1,Search,Agent,,4,,SR1
1580,16,5,Perfume,1,1,Speech,Agent, Are you looking for men? Women or unisex perfume?,5,S5,
1581,16,6,Perfume,1,1,Speech,User, Men's,11,S6,
1582,16,7,Perfume,1,1,Speech,Agent, based on what you said. I'm running the query men's perfume Bergamot. Am I correct?,7,S5,
1583,16,8,Perfume,1,1,Speech,User, Yes.,3,S10,
1584,16,9,Perfume,1,1,Speech,Agent, Okay. Please let me look into it. Gives me a few minutes.,5,S2,
1585,16,,Perfume,1,1,Search,Agent,,7,,SR3
1586,16,10,Perfume,1,1,Speech,Agent, This is what I found from men's magazines. GQ. One Byredo Palermo two Tom Ford Private blend Venetian Bergamot. Three Atelier Cologne Bergamotte. And four Soleil Cologne Absolue. All the four perfumes are well known for the Bergamot Aroma. Do you want to know more about any of the above perfumes?,25,S4,
1587,16,11,Perfume,1,1,Speech,User, Yes.,11,S10,
1588,16,12,Perfume,1,1,Speech,Agent, What would you like to know,3,S5,
1589,16,13,Perfume,1,1,Speech,User, about the 1st one?,2,S1,
1590,16,,Perfume,1,1,Search,Agent,,7,,SR3
1591,16,,Perfume,1,1,Search,Agent,,6,,SR3
1592,16,14,Perfume,1,1,Speech,User, Hello,-1,S12,
1593,16,,Perfume,1,1,Search,Agent,,4,,SR1
1594,16,,Perfume,1,1,Search,Agent,,4,,SR2
1595,16,15,Perfume,1,1,Speech,Agent,Byredo Palermo. £160 or 207 U. S. Dollars.,8,S4,
1596,16,16,Perfume,1,1,Speech,User,Joanna can you repeat?,3,S9,
1597,16,17,Perfume,1,1,Speech,Agent,Byredo Palermo. £160 or 207 U. S. Dollars.,9,S9,
1598,16,18,Perfume,1,1,Speech,User, How much is the Tom Ford version?,7,S1,
1599,16,19,Perfume,1,1,Speech,Agent, I could not hear you properly. Can you please?,4,S9,
1600,16,,Perfume,1,1,Search,Agent,,8,,SR3
1601,16,20,Perfume,1,1,Speech,User, How much was the second version?,16,S1,
1602,16,21,Perfume,1,1,Speech,Agent, Do you mean Tom Ford Private blend Venetian Bergamot?,5,S5,
1603,16,22,Perfume,1,1,Speech,User, Yeah.,2,S10,
1604,16,23,Perfume,1,1,Speech,Agent, Okay. Please let me look into it. Gives me a few minutes.,5,S2,
1605,16,,Perfume,1,1,Search,Agent,,5,,SR3
1606,16,,Perfume,1,1,Search,Agent,,3,,SR1
1607,16,,Perfume,1,1,Search,Agent,,3,,SR2
1608,16,24,Perfume,1,1,Speech,Agent, Tom Ford. Private Blend Venetian Bergamot is £238 or 307 U. S. Dollars and 81 cents.,11,S4,
1609,16,25,Perfume,1,1,Speech,User, How much is version thee I mean three.,5,S1,
1610,16,,Perfume,1,1,Search,Agent,,21,,SR3
1611,16,26,Perfume,1,1,Speech,Agent, Do you mean Atelier Cologne Bergamotte,4,S5,
1612,16,27,Perfume,1,1,Speech,User," Yeah,",3,S10,
1613,16,28,Perfume,1,1,Speech,Agent, Okay. Please let me look into it. Gives me a few minutes.,3,S2,
1614,16,,Perfume,1,1,Search,Agent,,6,,SR3
1615,16,,Perfume,1,1,Search,Agent,,3,,SR1
1616,16,,Perfume,1,1,Search,Agent,,3,,SR2
1617,16,29,Perfume,1,1,Speech,Agent, The Atelier Cologne Bergamotte is £95 or 1 22.9 used.,8,S4,
1618,16,30,Perfume,1,1,Speech,User, How much is the last version?,5,S1,
1619,16,,Perfume,1,1,Search,Agent,,4,,SR3
1620,16,,Perfume,1,1,Search,Agent,,5,,SR3
1621,16,31,Perfume,1,1,Speech,Agent, Soleil Cologne Absolue is also £95 or 122 U. S. Dollars and 90 cents,11,S4,
1623,16,32,Perfume,1,1,Speech,User,are there any seasonal preferences with either  the third or fourth version.,10,S1,
1624,16,33,Perfume,1,1,Speech,Agent, I'm having a problem processing the request. Can you restate the question slowly?,7,S9,
1626,16,35,Perfume,1,1,Speech,User, Is there any difference between version  three or four?,16,S1,
1627,16,36,Perfume,1,1,Speech,Agent, I'm having a problem processing the request. Can you restate the question slowly?,6,S9,
1628,16,38,Perfume,1,1,Speech,User," Bye, Joanna.",8,S12,
1629,16,1,Conference,2,0,Speech,User,Hi Joanna.,2,S12,
1630,16,2,Conference,2,0,Speech,Agent," Hi, I am Joanna. How may I help you today",5,S12,
1632,16,3,Conference,2,0,Speech,User,Can you list some pros and cons  about the artificial intelligence conference.,13,S1,
1633,16,4,Conference,2,0,Speech,Agent, I'm having a problem processing your request. Can you restate the question slowly?,6,S9,
1634,16,6,Conference,2,0,Speech,User, Can you list some pros and cons to the artificial intelligence Conference,10,S1,
1635,16,7,Conference,2,0,Speech,Agent," Okay, Please let me look into it. Gives me a few minutes",22,S2,
1636,16,,Conference,2,0,Search,Agent,,15,,SR1
1637,16,,Conference,2,0,Search,Agent,,15,,SR2
1638,16,8,Conference,2,0,Speech,Agent," according to my search AI would have a low error rate compared to humans, if coded properly. They would have incredible precision, accuracy and speed. They won't be affected by hostile environment that's able to complete dangerous tasks, explore in space and endure problems that would injure or kill us.",21,S4,
1640,16,9,Conference,2,0,Speech,User,Can you compare and contrast  artificial intelligence and natural language processing.,8,S1,
1641,16,10,Conference,2,0,Speech,Agent," Okay, Please let me look into it. Gives me a few minutes.",5,S2,
1642,16,,Conference,2,0,Search,Agent,,29,,SR1
1643,16,,Conference,2,0,Search,Agent,,29,,SR2
1644,16,12,Conference,2,0,Speech,Agent," A I Artificial intelligence is a sub field of computer science that was created in the 1960's, and it was/is concerned with solving tests that are easy for humans, but hard for computers NLP natural language processing is simply the part of AI that has to do with language usually written.",106,S4,
1646,16,13,Conference,2,0,Speech,User, When is the deadline to submit  a paper to the national language processing conference?,21,S1,
1647,16,14,Conference,2,0,Speech,Agent, You would have to name a specific conference so I can check the deadline.,4,S3,
1648,16,16,Conference,2,0,Speech,User," Natural language processing,",30,S6,
1649,16,17,Conference,2,0,Speech,User, huh?,1,S12,
1650,16,18,Conference,2,0,Speech,Agent, You would have to name a specific natural language processing conference so I can check the deadline. Would you like me to look up some of the top natural language processing conferences?,11,S3,
1651,16,19,Conference,2,0,Speech,User, Yes.,2,S10,
1652,16,20,Conference,2,0,Speech,Agent, Okay. Please let me look into it. Gives me a few minutes.,5,S2,
1653,16,,Conference,2,0,Search,Agent,,10,,SR3
1654,16,,Conference,2,0,Search,Agent,,0,,SR3
1655,16,21,Conference,2,0,Speech,Agent, The top natural language processing conferences in 2020 are  IEEE International conference on the acoustics speech and signal processing two INTERSPEECH conference of the International Speech Communication Association and three Conference of the North American Chapter of the Association for Computational Linguistics Human language technologies fuor meeting of the Association for computational linguistics,31,S4,
1656,16,22,Conference,2,0,Speech,Agent, five. Conference on Empirical Methods in Natural Language processing and six International Conference on Computational Linguistics.,27,S4,
1657,16,23,Conference,2,0,Speech,User," Bye, Joanna.",-1070,S12,
1658,17,1,Sickness,0,0,Speech,User," Hey, Joanna",2,S12,
1659,17,2,Sickness,0,0,Speech,Agent," Hi, I am Joanna. How may I help you today?",5,S12,
1661,17,3,Sickness,0,0,Speech,User,I have been sneezing a lot and my eyes have been watery and red  It's spring time. Can you look what could be the cause of this?,9,S1,
1662,17,4,Sickness,0,0,Speech,Agent," Okay, Please let me look into it. Gives me a few minutes.",7,S2,
1663,17,,Sickness,0,0,Search,Agent,,5,,SR3
1664,17,6,Sickness,0,0,Speech,Agent," This is from Cigna. Allergic rhinitis, often called allergies or hay Fever occurs when your immune system overreacts to particles in the air that you breathe. You are allergic to them. Your immune system attacks the particles in your body, causing symptoms such as sneezing or a runny nose.",18,S4,
1665,17,7,Sickness,0,0,Speech,User,Joanna can you repeat that,7,S9,
1666,17,8,Sickness,0,0,Speech,Agent,"Allergic rhinitis, often called allergies or hay Fever occurs when your immune system overreacts to particles in the air that you breathe. You are allergic to them. Your immune system attacks the particles in your body, causing symptoms such as sneezing or a runny nose.",19,S9,
1667,17,9,Sickness,0,0,Speech,User,What could be some remedies fixes or medication that I could take,8,S1,
1668,17,10,Sickness,0,0,Speech,Agent, Okay. Please let me look into it. Give me a minute.,5,S2,
1669,17,,Sickness,0,0,Search,Agent,,6,,SR4
1670,17,11,Sickness,0,0,Speech,Agent, There is no permanent cure for allergic rhinitis. One of the best things you can do is to avoid things that cause your allergies. You can take anti histamines to treat allergies. You can also use decongestants to relieve a stuffy nose and Sinus pressure. Eye drops and nasal sprays can help relieve itchiness. your doctor may recommend immunotherapy or allergy shots. If you have severe allergies.,25,S4,
1671,17,12,Sickness,0,0,Speech,User,Joanna can you repeat that,2,S9,
1672,17,13,Sickness,0,0,Speech,Agent, There is no permanent cure for allergic rhinitis. One of the best things you can do is to avoid things that cause your allergies. You can take anti histamines to treat allergies. You can also use decongestants to relieve a stuffy nose and Sinus pressure. Eye drops and nasal sprays can help relieve itchiness. your doctor may recommend immunotherapy or allergy shots. If you have severe allergies.,28,S9,
1674,17,14,Sickness,0,0,Speech,User,"That's the one  Bye, Joanna.",12,S7,
1675,17,0,Conference,1,0,Speech,User," Hey, Joanna",3,S12,
1676,17,2,Conference,1,0,Speech,Agent, Hi. I am Joanna. How may I help you today?,5,S12,
1679,17,3,Conference,1,0,Speech,User, I'm  interested in  a conference on artificial intelligence. Can you look up any that are happening in early 2020?,13,S1,
1680,17,4,Conference,1,0,Speech,Agent, Okay. Please let me look into it. Gives me a few minutes.,4,S2,
1681,17,,Conference,1,0,Search,Agent,,4,,SR3
1682,17,7,Conference,1,0,Speech,Agent, The top artificial intelligence conferences in early 2020 are one conference on computer vision and pattern recognition two International World Wide Web Conference,12,S4,
1683,17,8,Conference,1,0,Speech,Agent, and three Association for the Advancement of Artificial Intelligence.,8,S4,
1684,17,9,Conference,1,0,Speech,User,Joanna can you repeat that,4,S9,
1685,17,10,Conference,1,0,Speech,Agent, the top artificial intelligence conferences in early 2020 are one conference on computer vision and pattern recognition two International World Wide Web conferences and three Association for the Advancement of Artificial Intelligence,20,S9,
1686,17,11,Conference,1,0,Speech,User,can you tell me where the conference is happening,7,S1,
1687,17,12,Conference,1,0,Speech,Agent," Okay, please let me look into it. Give me a few minutes.",10,S2,
1688,17,,Conference,1,0,Search,Agent,,47,,SR1
1689,17,,Conference,1,0,Search,Agent,,47,,SR4
1690,17,13,Conference,1,0,Speech,Agent," The top artificial intelligence conferences in early 2020 with locations are one conference on computer vision and pattern recognition in Seattle, Washington two International World Wide Web conferences in Taipei, Taiwan and three Association for the Advancement of Artificial Intelligence in New York, New York.",25,S4,
1691,17,14,Conference,1,0,Speech,User,Joanna can you repeat that,6,S9,
1692,17,15,Conference,1,0,Speech,Agent," The top artificial intelligence conferences in early 2020 with locations are one conference on computer vision and pattern recognition in Seattle, Washington two International World Wide Web conferences in Taipei, Taiwan and three Association for the Advancement of Artificial Intelligence in New York, New York.",26,S9,
1693,17,16,Conference,1,0,Speech,User,Joanna How large will these conferences will be?,8,S1,
1694,17,17,Conference,1,0,Speech,Agent," Okay, please let me look into it. Give me a few minutes.",30,S2,
1695,17,18,Conference,1,0,Speech,Agent, Would you like me to look up how large a specific conference will be Or all of them?,5,S5,
1696,17,19,Conference,1,0,Speech,User, All of them.,6,S6,
1697,17,20,Conference,1,0,Speech,Agent, Okay. Please let me look into it. Give me a few minutes.,5,S2,
1698,17,,Conference,1,0,Search,Agent,,66,,SR1
1699,17,,Conference,1,0,Search,Agent,,66,,SR3
1700,17,21,Conference,1,0,Speech,Agent, I am not able to find the specific registrant size for each of the conferences queried. Would you like to ask me another question?,8,S2,
1702,17,22,Conference,1,0,Speech,User," Nothing.  Bye, Joanna.",18,S10,
1703,17,0,Perfume,2,1,Speech,User,Hey Joanna,2,S12,
1704,17,2,Perfume,2,1,Speech,Agent,Hi I am Joanna. How can I help you today?,4,S12,
1705,17,3,Perfume,2,1,Speech,User,Can you look up where to buy men's perfume near me,9,S1,
1706,17,4,Perfume,2,1,Speech,Agent," Okay, Please let me look into it. Give me a few minutes.",26,S2,
1707,17,5,Perfume,2,1,Speech,Agent, I am going to query where to buy men's perfume near me. Is that okay?,5,S5,
1708,17,6,Perfume,2,1,Speech,User, Yes.,2,S10,
1709,17,7,Perfume,2,1,Speech,Agent, Okay. Please let me look into it. Gives me a few minutes.,9,S2,
1710,17,,Perfume,2,1,Search,Agent,,17,,SR1
1711,17,,Perfume,2,1,Search,Agent,,17,,SR2
1712,17,8,Perfume,2,1,Speech,Agent," According to Google, you can find men's perfume at these three locations. One Walgreens at New Brunswick, New Jersey two Walgreens in Piscataway, New Jersey end three Perfumania in Staten Island, New York",20,S4,
1713,17,9,Perfume,2,1,Speech,User,Joanna can you repeat that,6,S9,
1714,17,10,Perfume,2,1,Speech,Agent," According to Google, you can find men's perfume at these three locations. One Walgreens at New Brunswick, New Jersey two Walgreens in Piscataway, New Jersey end three Perfumania in Staten Island, New York",18,S9,
1715,17,11,Perfume,2,1,Speech,User, Can you look up whether any of these perfumes have Bergamot in it?,39,S1,
